revenu_mensuel,depenses_mensuelles,dettes_existantes,montant_credit,taux_mensuel,mensualite_credit,capacite_remboursement
8718865,656664,164503,37965323,1.647831780242294,62560465.78656371,Non Capable
1776534,580674,168508,23345201,0.45533853421266685,10629969.604240084,Non Capable
1074143,177924,149485,40749913,1.3839081204211061,56394135.5071536,Non Capable
7596562,653620,38485,13955894,0.5071036132000134,7077084.272836388,Non Capable
4052986,493145,199304,20738848,0.07056764969509903,1463491.760743905,Capable
621616,671025,111504,34082326,2.7456531251104552,93578244.89293332,Non Capable
2210155,493056,16101,34915881,0.8778622698030942,30651334.546834733,Non Capable
9413766,189031,8831,44466004,0.017305646853865514,769512.9622265714,Capable
2960527,567186,51897,3265632,3.185653781427928,10403172.929552047,Non Capable
2018967,283024,5004,29623519,1.6253913721068975,48149812.19404475,Non Capable
9554991,383135,45924,11199686,0.8794499618649397,9849563.4255993,Non Capable
8620043,127472,152581,22274512,0.9665554993737261,21529552.069466054,Non Capable
529215,159946,37170,46450792,0.885557931630383,41134867.28611314,Non Capable
3093236,598782,43555,48025406,0.7181844267289501,34491098.67653508,Non Capable
7629933,363685,145734,44937638,3.072063457450439,138051275.56393623,Non Capable
8911957,753525,118115,9188208,0.6300071491063252,5788636.72747593,Partiellement Capable
6403973,102765,104216,12295490,2.055151049321011,25269089.175415996,Non Capable
6285218,405218,65930,26434127,0.29144569060676195,7704112.399101852,Non Capable
2210584,464939,178475,27533764,3.466257809290105,95439124.48415075,Non Capable
6473754,784643,36365,28836627,2.2060626121831555,63615404.68617131,Non Capable
5835709,725675,62188,32971889,3.2974751407763474,108723984.3219371,Non Capable
828688,593377,98633,40844255,1.4582751172908026,59562160.75078045,Non Capable
4476156,773166,157745,12948382,2.9608462866151775,38338168.7623748,Non Capable
6005892,773616,63471,1893603,3.1173023051954925,5902932.9970251005,Non Capable
8233372,466047,148228,25287734,2.5687354198903583,64957498.01456569,Non Capable
8377747,618790,57287,2423699,0.3483287778914911,844244.110646829,Capable
4477995,249725,132717,30803176,0.06853151451749773,2110988.3032290377,Capable
7587694,727867,59076,2220831,0.6235572062846474,1384815.1739903397,Capable
9171334,579885,116475,33317373,0.43987219535870953,14655386.005094994,Non Capable
4202255,139339,50151,49689959,2.649501097687431,131653600.91454343,Non Capable
4067242,518973,67384,19881159,2.037504827309207,40507957.43500189,Non Capable
5240488,404543,99865,18020196,1.9244611469460051,34679167.062351815,Non Capable
489968,507922,33541,24102443,0.9304369731944315,22425804.111511312,Non Capable
8927571,652197,72847,17874334,0.5727714337228316,10237907.912020754,Non Capable
2842536,618993,50955,13031520,0.761834609958781,9927862.956370054,Non Capable
5754381,579095,140362,22616302,1.4670083069887077,33178302.907365322,Non Capable
769165,257541,190014,27349048,2.7041212726098687,73955142.48242839,Non Capable
4664084,232385,161215,41488261,0.9364404841927507,38851287.219155215,Non Capable
3690866,501063,155581,10927199,2.5529513245817412,27896607.16101828,Non Capable
4128363,241002,87780,11853965,1.79910302627363,21326504.30484169,Non Capable
1277557,103285,167813,42888084,3.2330046885792862,138657376.65618226,Non Capable
7685697,485781,157970,25053177,0.8578090016360816,21490840.750182044,Non Capable
6148885,660151,99919,5500444,1.6511183247280965,9081883.88254071,Non Capable
7851723,247776,112854,4959710,0.36185975248304275,1794719.432987672,Capable
8196155,755915,194020,11072967,1.2299574391452472,13619278.135059832,Non Capable
5938238,645611,61768,5234210,1.855044816277219,9709694.127806382,Non Capable
9844731,433112,43262,5003157,2.6771743801822843,13394323.740429657,Non Capable
6953560,153915,136578,47626233,0.7310007170134196,34814810.47164819,Non Capable
2035559,471687,20605,37364683,0.8038553473995358,30035800.23343853,Non Capable
8947057,765979,78590,8439115,2.3089433394966195,19485438.370496012,Non Capable
783634,303462,28231,38730062,1.4021463317736942,54305214.36266775,Non Capable
4182747,607553,79397,43038747,1.7648253167257462,75955870.30575426,Non Capable
8828845,566389,77123,5588486,3.053530922354616,17064614.81014586,Non Capable
8352873,473410,13515,36177155,1.8266632158748717,66083478.293503694,Non Capable
9494655,540924,87211,43699080,2.385097745417383,104226577.18481386,Non Capable
4873636,752329,169694,41343737,2.4006611516422987,99252303.27961631,Non Capable
7806855,153019,16600,30225566,2.9351474723599065,88716493.64554752,Non Capable
5584233,307226,158964,29618947,2.332827738107328,69095901.13513084,Non Capable
1656368,333169,69310,18927223,0.24590776538005954,4654351.112780066,Non Capable
7091300,631661,152873,22571871,1.2555096569800983,28339202.016609028,Non Capable
9484082,790641,168767,25734344,3.6111109079735244,92929570.32794303,Non Capable
6035267,644475,159925,10051001,0.7252974512608243,7289965.407919996,Non Capable
1474744,722215,135501,33054321,2.145693845429466,70924453.13454996,Non Capable
6220226,446229,135678,32613614,3.0783039291532317,100394616.12008685,Non Capable
5112894,217996,135550,2904878,2.1450731611203686,6231175.834129014,Non Capable
2381018,663508,114380,41023589,1.3650637395811052,55999813.81137829,Non Capable
8460710,492647,171206,28543358,0.3020319682924489,8621006.598416017,Non Capable
3739429,615971,111780,36574203,1.3264602452313856,48514226.28052248,Non Capable
7138260,631930,156547,29025383,0.6727257421304141,19526122.319294505,Non Capable
6728443,179971,66177,11321212,3.507540651266407,39709611.311605066,Non Capable
544746,679844,152802,13708660,2.612715903272162,35816833.99455096,Non Capable
5960754,526976,152185,13208024,2.7377546818698986,36160329.54424998,Non Capable
5682019,617473,151083,33003728,1.5969281282413763,52704581.580027506,Non Capable
4602892,497597,55746,39761719,0.41027197439941043,16313118.959644552,Non Capable
1952159,512774,123075,30098329,0.9808480096490485,29521886.093412235,Non Capable
4007985,392926,173925,29535633,0.9553484188014417,28216820.28484968,Non Capable
4052177,366926,85195,27018716,1.781876836917619,48144024.20365547,Non Capable
8762558,285784,36818,2007806,1.68796642356382,3389109.113029979,Capable
1403224,336836,168393,44898574,1.5876059112334988,71281241.48835468,Non Capable
2900235,588161,21309,19491841,1.8153579787615775,35384669.08010204,Non Capable
4990039,250534,149760,20887521,3.602764018412569,75252809.09263691,Non Capable
8549350,286278,28176,22665378,1.0960072155764955,24841417.83176876,Non Capable
9943374,197469,68879,48600637,2.2495797436506586,109331008.52371871,Non Capable
2553554,671238,67592,15133479,0.8818081883067096,13344825.699767636,Non Capable
4270120,495739,84728,30312723,1.7084468079713027,51787674.85026829,Non Capable
3196862,554142,140488,31639211,0.7381792086528047,23355407.738379113,Non Capable
2926517,240749,171066,16530649,2.0418197364911177,33752605.38520716,Non Capable
4557086,246161,197494,33151197,0.9746429028005498,32310578.875392877,Non Capable
7581006,497797,8584,461101,0.14391165685654406,66357.80888820931,Capable
9265828,505123,124555,36554895,2.9775867729610646,108845371.83898056,Non Capable
8579442,498825,93302,47930460,0.47684860811831975,22855573.1374708,Non Capable
6419912,537359,122408,17915610,1.3496612287855365,24180004.207042444,Non Capable
9081924,122936,18830,22931985,1.7469264971647787,40060492.229085244,Non Capable
3767741,601477,77066,769596,1.5842272015358156,1219214.9173931575,Capable
6418563,330596,3591,34987867,2.6514233798316327,92767648.57423964,Non Capable
3706653,719330,93878,32372501,2.1822668091886372,70645434.46272597,Non Capable
5679219,277129,125407,11880293,1.085151105055249,12891913.077330139,Non Capable
725595,767897,116869,46258064,0.19819891942003945,9168298.299263028,Non Capable
2138806,646707,21395,37912950,2.8040462304415614,106309664.5324194,Non Capable
2398091,745499,185254,22101691,1.293198741109455,28581878.97759017,Non Capable
4211676,484906,16738,13183789,3.248598057239888,42828831.332460605,Non Capable
2010462,305671,133703,29820915,1.4480066559158316,43180883.40550026,Non Capable
4308848,625122,148977,13726266,2.6222773263412544,35994076.107128866,Non Capable
1059178,394358,19056,2414732,3.430015519774232,8282568.236095471,Non Capable
8182310,354870,121656,13260956,2.380194920313146,31563660.109696135,Non Capable
5027402,593244,115316,22579169,1.5150996447669176,34209690.931032196,Non Capable
7184106,626701,166519,34077512,2.075333338380832,70722196.74267286,Non Capable
7736327,633793,54418,49328012,1.9881404862924892,98071017.76552173,Non Capable
2812605,233177,37190,33145991,2.1387449334182405,70890820.3143766,Non Capable
971037,299176,26014,37403983,0.5444247477344987,20363654.00904048,Non Capable
5757683,490447,181350,7198199,2.552575971940768,18373949.808648065,Non Capable
6667954,600850,125563,22694780,0.5379575088758414,12208827.313285267,Non Capable
1271469,214897,1780,36954018,0.06320545891611491,2335695.666484371,Non Capable
7006350,158408,190330,36328268,2.284199566489991,82981014.01693222,Non Capable
6029277,268751,42192,7585315,0.43556540271915273,3303900.78272663,Capable
3142371,216908,190372,29389137,2.8142983576290344,82709799.99123469,Non Capable
7220199,345993,104875,19841697,3.1621160707429867,62741748.95451291,Non Capable
713001,330168,99129,2867604,3.4488419166334916,9889912.875505866,Non Capable
6261493,704019,43923,37389486,2.428696144979265,90807700.5109562,Non Capable
3072136,605421,89196,40900095,1.764534210127987,72169616.82498464,Non Capable
765693,217798,2395,13443868,1.2923031337691089,17373552.746378243,Non Capable
2886722,741142,102449,43041417,1.7969673421102441,77344020.70714867,Non Capable
8068114,337902,121747,32384096,0.7028821112315412,22762201.766804907,Non Capable
489017,420847,146851,11357765,1.2782584379522988,14518158.94752929,Non Capable
664994,574650,71028,12286978,2.6232671103975718,32232025.273578536,Non Capable
1191768,163079,160794,23076626,0.801419614928536,18494060.72276984,Non Capable
5962044,645865,138183,3660966,0.9712043738521408,3555546.1917239763,Partiellement Capable
8293846,410258,141056,40655628,2.737554850776569,111297011.6427677,Non Capable
1326941,582450,93176,7877676,0.6573228064110838,5178176.096317241,Non Capable
715982,616379,26924,3798352,0.9050308147630949,3437625.605317031,Non Capable
2788568,788340,183775,18607904,0.07387312867444729,1374624.0865537624,Partiellement Capable
523146,167194,32577,43275580,2.6309878223077887,113857523.9833065,Non Capable
5703174,571022,138783,3581401,2.2591689786618194,8090990.039348419,Non Capable
6374152,212333,85548,41723085,2.5375630471420103,105874958.7087651,Non Capable
1414795,662080,125093,45509152,0.7901530535100599,35959195.41545345,Non Capable
7380030,145807,135168,16046479,2.5120500622494517,40309558.57083452,Non Capable
2927747,617513,66555,43080809,2.180810888403454,93951097.34842952,Non Capable
2659381,487410,89848,27996396,1.3426876443680922,37590414.996036276,Non Capable
7276492,760501,8254,19194563,1.6036859543492332,30782051.08297148,Non Capable
8559411,609698,125410,12255400,2.0772306319152056,25457292.28637361,Non Capable
7109216,728580,137037,38662253,1.8055835209587066,69807926.89993632,Non Capable
3193295,747272,189059,48385603,2.346254160128511,113524922.32907656,Non Capable
3533616,638065,103025,24678023,0.6687656624858224,16503814.400435362,Non Capable
327175,138346,130509,12722754,1.9781842358949568,25167951.399969507,Non Capable
2328808,719265,32963,45701910,1.6490173176269285,75363241.0386273,Non Capable
1607453,409963,3273,26808102,1.6881145982109538,45255148.336528264,Non Capable
3261786,234917,15330,21071170,1.718550664120647,36211873.197299056,Non Capable
345028,647578,152566,17120801,3.2185579483132343,55104290.14003917,Non Capable
1808242,474695,76422,22535982,2.9898038857372806,67378166.55250542,Non Capable
4569453,523915,122089,21573928,2.301634658660754,49655300.40825168,Non Capable
5198008,275324,3212,7017998,2.618012445592622,18373206.107144132,Non Capable
5695315,758653,87594,48357168,0.16580159528790817,8017695.598005383,Non Capable
8802442,743784,132152,10713949,2.7181298585419937,29121904.679796137,Non Capable
2617555,603150,32675,29169862,1.7796394659712813,51911837.63213597,Non Capable
9868395,605180,22007,32133806,1.1666011349551844,37487334.55002971,Non Capable
3262359,509824,113805,10389617,0.5187881560148403,5390010.245130437,Non Capable
9964177,490857,82641,15853687,0.28375999688125014,4498642.173676316,Capable
2664165,297345,95815,1227510,0.17338389520807215,212830.46520686065,Capable
7454776,702294,46815,13216875,0.5989380766004765,7916089.691168923,Non Capable
3458823,318980,83482,17515508,0.11972341306377961,2097016.3993059362,Partiellement Capable
7707918,574869,639,7343135,2.676817762490776,19656234.200367704,Non Capable
5301646,376923,63593,45832377,0.9149553932391326,41934580.52111918,Non Capable
3875654,544256,78038,49324071,1.3522151540325134,66696756.26477563,Non Capable
535711,549541,93899,17833917,3.0046870182898138,53585338.89515802,Non Capable
5528172,609163,3736,49902721,0.42735328734951006,21326091.86703543,Non Capable
9761997,739724,16473,24822881,3.051562270059814,75748567.09378463,Non Capable
7162880,767538,128771,30999744,2.3379268760030487,72475134.64681426,Non Capable
825919,513151,125801,46160597,1.2549874331607551,57930969.142198056,Non Capable
3581106,778387,165091,26224163,0.4388182555663708,11507641.461348165,Non Capable
9491354,551069,107598,1661349,0.34303341832092143,569898.2264940445,Capable
672381,167359,86623,41615286,1.2312722197287271,51239745.56786582,Non Capable
1226433,303460,36820,18689996,0.5208447806936868,9734586.867785884,Non Capable
8472462,377255,57589,45134175,0.9844654791700003,44433037.21831765,Non Capable
5150164,263384,196879,6575178,0.20275911364282131,1333177.2633237785,Capable
6586356,386305,18414,17440332,2.1758306549759836,37947208.9985586,Non Capable
5929042,230466,127378,35284775,0.5388050657118484,19011615.512502786,Non Capable
651067,429457,24220,16537708,2.764505619777282,45718586.70423572,Non Capable
7344176,281446,60531,2772512,0.8041569136518185,2229534.692982631,Capable
710796,517230,110002,30514342,2.9146347487909967,88938161.52969256,Non Capable
7990616,704596,173497,6918991,0.7011704298621585,4851391.893682406,Partiellement Capable
6244376,511377,9387,39745146,2.635774291872727,104759234.05352814,Non Capable
5539283,732088,76815,12745774,1.2223918338357183,15580330.053515619,Non Capable
6108338,500706,27584,34442131,2.1325567813959903,73449800.02977906,Non Capable
5239904,481691,44783,34619229,0.15072900413112789,5218121.910957462,Non Capable
9642609,124502,170881,45461953,1.8126897410494973,82408415.81117442,Non Capable
562023,135757,185399,29644255,0.5512239367155102,16340622.942098446,Non Capable
6520016,722561,124494,13382873,1.7802056271864564,23824265.822521694,Non Capable
7570583,682933,115814,6199128,0.524547236425585,3251735.4606484636,Capable
8072636,421199,130752,4158223,1.60100439730731,6657333.307984395,Partiellement Capable
3427902,219815,141929,11875895,0.4126597856455297,4900704.285048818,Non Capable
1005111,784266,173333,17325506,0.8106235245528367,14044462.738381319,Non Capable
2570715,463170,73588,15395979,2.176087325234031,33502994.761469312,Non Capable
2484805,432336,148067,8343364,3.5650447194449173,29744465.770606823,Non Capable
4554459,281549,13580,29932222,1.645032556946778,49239479.6917586,Non Capable
2149054,267973,18240,20883717,2.511312241098589,52445534.1417387,Non Capable
3707550,152021,83446,30748009,1.9735058026015257,60681374.179943934,Non Capable
1800184,129092,104533,36473621,1.8240228808317536,66528719.250785545,Non Capable
4424482,468987,177183,6658234,0.24552327649705832,1634751.4273641147,Capable
8403113,757191,165938,33170633,0.5352425442820171,17754334.002365038,Non Capable
3523523,412865,80974,37358611,3.2243301344065447,120456495.22687182,Non Capable
8727276,390655,73401,9567214,1.502998106752164,14379504.528892798,Non Capable
7211383,172782,143283,1398168,2.246170214768639,3140523.3168426384,Capable
8210339,464206,190057,27781199,1.9327689670824486,53694639.29554196,Non Capable
3020742,413651,164340,9925589,1.389131861566495,13787951.924713925,Non Capable
3020374,748565,3646,36483911,1.4216522151037894,51867432.8887995,Non Capable
7546405,754287,186443,10951186,2.0318926215075686,22251634.030156985,Non Capable
7096539,307580,42816,23090969,0.5237561573717068,12094037.193429202,Non Capable
8909522,724416,89460,27351252,1.4196229065261399,38828463.861368895,Non Capable
4359803,372827,44112,32108959,1.6369910726259702,52562079.2343133,Non Capable
5886289,647952,51048,19177804,3.595859454181092,68960687.82383196,Non Capable
9001063,726652,185983,25035086,1.2892953602000126,32277620.22200829,Non Capable
1284586,264244,132850,21967737,2.3562671810063627,51761857.73407917,Non Capable
6290502,576857,45752,7656089,0.5101924193683441,3906078.5698093665,Partiellement Capable
5797094,164340,70726,5019902,0.24835222986199762,1246703.8553887017,Capable
3350581,711524,158361,44060745,3.182412930964478,140219484.63592848,Non Capable
2911637,111017,44788,23099372,2.6698750447566986,61672436.85235163,Non Capable
3922277,654636,4747,4036029,1.1656974068442314,4704788.539248116,Non Capable
2334504,509664,45,17923670,1.8466639305459136,33098994.892007876,Non Capable
3271372,371635,7758,22985324,0.5041088314046923,11587104.821098227,Non Capable
5104042,309720,125076,30807516,2.584063470090331,79608576.6998234,Non Capable
2721378,221070,154509,39095320,0.2660033551982779,10399486.292550338,Non Capable
4080121,362512,150657,2954589,2.765600327265975,8171212.305336449,Non Capable
5603912,135010,140926,32798844,2.000484897382751,65613592.073612854,Non Capable
1603324,660139,183148,32436324,1.0250159295158237,33247748.79493642,Non Capable
7003008,747049,56950,7932034,3.1497706487837025,24984087.878354385,Non Capable
6374386,786296,148421,28588694,3.59930160803343,102899332.28577568,Non Capable
3622455,703146,152420,2127916,0.9358307283594023,1991369.180167626,Partiellement Capable
4518173,691293,165368,34568996,2.9447359844927945,101796566.46898748,Non Capable
6284722,137493,19455,7994379,2.7406053916103046,21909438.189976197,Non Capable
9508415,791750,185093,32634141,2.7297720408246366,89083765.67812894,Non Capable
7260131,634580,170365,44345896,3.494337625801859,154959532.94269615,Non Capable
4646720,783725,88552,9870032,1.7812862159792522,17581351.95287413,Non Capable
4320028,623238,46116,37188487,2.463971667626223,91631378.32988612,Non Capable
8201036,201735,120461,32398540,3.008913603597927,97484407.74271157,Non Capable
7119989,647200,40484,18239324,1.7555126599566162,32019364.191050548,Non Capable
1619277,180771,161287,34278884,1.7624095782357017,60413433.492830545,Non Capable
5772567,731581,81638,23435452,1.1699033048051588,27417212.74440267,Non Capable
6972090,199083,134476,20093205,2.852205594690768,57309951.71626851,Non Capable
999971,737943,168332,5743157,2.507752638055426,14402417.117516486,Non Capable
8472502,721747,100647,16273595,1.6521492341838218,26886407.51666767,Non Capable
7999972,498750,65642,7957509,1.5363854329314017,12225800.910020526,Non Capable
4710276,332682,46009,9371245,0.2742263011355919,2569841.85338541,Partiellement Capable
7706688,528886,128824,25123214,0.03366417445543248,845752.2589771637,Capable
4325837,329171,29605,39754605,1.93517403817591,76932079.49393822,Non Capable
9980665,473839,110879,40834762,1.5296739825598222,62463873.01542249,Non Capable
2483706,267558,184277,38301866,2.907573806042422,111365502.30414683,Non Capable
6344645,396412,168641,19412776,1.9852607649579224,38539422.531716794,Non Capable
9124365,207338,120827,26080005,3.4196099979113006,89183445.84357671,Non Capable
2304376,574551,5580,44039583,0.7239525078540348,31882566.557695914,Non Capable
1435111,388480,114902,27363790,3.6141472390015448,98896766.07711808,Non Capable
5211828,187132,5400,27438731,1.0944258672960672,30029656.972178485,Non Capable
7982752,395103,170715,39128156,2.3484232638068336,91889471.82026294,Non Capable
2642919,244378,96032,12711968,1.8367475175646109,23348675.66736077,Non Capable
1750948,277254,127319,27039480,1.318858100547268,35661237.23258584,Non Capable
6577090,698411,106960,17510127,0.5170854270862257,9054231.498129053,Non Capable
4357834,549542,39015,35335361,0.5007963112860505,17695818.446760967,Non Capable
2658630,645786,71713,6544994,2.5998812116566308,17016206.931005377,Non Capable
6087196,694486,146046,35631778,1.3846146340337733,49336281.25544266,Non Capable
8345213,600585,145109,20915094,3.5091246258439113,73393671.40724023,Non Capable
2952994,127197,147239,16021852,1.1953604908830706,19151888.871575907,Non Capable
6169626,776079,88754,39443024,3.590026347162585,141601495.37176618,Non Capable
5807805,208775,43148,25202387,0.7577406540067564,19096873.207911376,Non Capable
5152444,785388,152606,37424261,0.38424436588103494,14380061.436511347,Non Capable
442512,211030,122790,41259678,1.1477538300235641,47355953.45003899,Non Capable
3964379,416790,86078,4014886,3.2335286335200637,12982248.841318835,Non Capable
6095447,501752,56879,19957945,1.9095410779628363,38110515.809222996,Non Capable
1799420,741687,119894,44187462,0.5037663856114373,22260158.021082733,Non Capable
3595647,156747,65839,45912306,0.747096540558906,34300924.9816819,Non Capable
8562934,145712,29756,13543443,1.1429888102244103,15480003.80091212,Non Capable
4150379,499489,143755,4634965,2.158206925638256,10003213.56309092,Non Capable
4054409,433964,180557,40997194,1.2198593411545393,50010810.06202483,Non Capable
6972055,225342,142097,33271318,2.729276858805151,90806638.27934729,Non Capable
9285949,715516,149787,31926579,2.2533085445144794,71940433.25781654,Non Capable
1770982,436497,92943,14339641,3.190718403966158,45753756.44496768,Non Capable
6531646,587707,148188,3190632,1.833501047948086,5850027.115616698,Non Capable
4248422,192091,36744,10021896,1.2154821473278867,12181435.670376759,Non Capable
6676288,448058,124697,28446991,3.636428506803663,103445449.00518724,Non Capable
9840446,281902,116072,20166891,1.304505291378775,26307816.020158995,Non Capable
2414563,510343,133196,2807913,1.5701136088010639,4408742.413629422,Non Capable
5431377,346222,169123,4446181,2.9552231003034413,13139456.799330255,Non Capable
5531091,314560,7176,8783057,0.33263589137085714,2921559.9941560463,Capable
4658285,635827,91310,40715393,1.4168239860529934,57686545.403974146,Non Capable
8262369,375478,195890,28790746,0.3219847401153536,9270180.868537156,Non Capable
4454955,521743,149748,4488851,0.5170733546888387,2321065.2452683486,Partiellement Capable
5309667,614906,45177,38213554,0.02689260481274522,1027662.0062124993,Capable
8340736,682296,110623,13809125,0.04474122499984578,617837.1686759953,Capable
3235696,576492,997,49710945,1.3942479177903813,69309381.55764216,Non Capable
8393179,461462,190402,49870574,2.9553562500099053,147385312.5624815,Non Capable
9076233,519924,174841,4608368,2.146695872553763,9892764.564808838,Non Capable
3551106,766220,120179,37797615,2.321087120661022,87731557.36820385,Non Capable
1622070,167300,120403,21891195,1.900067224808987,41594742.13140237,Non Capable
2843726,491407,142303,19858484,2.9940470447808334,59457235.33402746,Non Capable
6971308,291285,95287,39806953,3.214578559677674,127962577.63989685,Non Capable
8491353,476460,119574,11752553,3.103056250449166,36468833.04538509,Non Capable
5920706,198971,121509,49510097,2.9661608651230615,146854912.1498467,Non Capable
4700252,138744,85447,28557161,0.6750755877703531,19278242.247127607,Non Capable
9499677,478226,109522,25552552,2.1717094603294047,55492718.91395905,Non Capable
9495234,419586,187037,5721211,2.1290740337980676,12180881.781979876,Non Capable
8744630,710278,81144,24409635,1.9317161736414135,47152486.722183526,Non Capable
5905635,469061,192589,34128023,1.7601585530402282,60070731.58180363,Non Capable
5225045,334975,92693,2483721,0.3345805369584359,831004.7058349435,Capable
720529,627938,94315,537963,0.38187417141864793,205434.1748788901,Non Capable
411445,669405,27387,21105270,3.294304916403869,69527194.72303109,Non Capable
4084242,148113,4090,27314739,2.303878638401163,62929843.69560315,Non Capable
6744503,239861,120846,40839444,0.9648346607727433,39403311.09788745,Non Capable
934029,132125,156017,45280065,1.0266534167369807,46486933.442322575,Non Capable
5587355,329767,40239,22021897,2.2311091872010134,49133256.71629444,Non Capable
9148978,492144,3743,33463805,1.49124330767381,49902675.25555138,Non Capable
7231440,790778,30924,39120872,1.6164199823857444,63235759.22915496,Non Capable
4249694,278157,141268,18915258,0.23076596554164525,4364997.77583933,Non Capable
3558505,643056,130160,15111305,0.5150106410794709,7782482.875597415,Non Capable
8451428,443243,91815,48102657,1.4417955526917319,69354196.93525581,Non Capable
458944,353807,105312,45916295,2.556858568562557,117401472.3073961,Non Capable
5436686,783245,68860,25993527,0.18481241086368388,4803926.3917202605,Non Capable
7826472,711709,172472,11264464,1.227790365905143,13830400.37628531,Non Capable
1611303,281383,80399,27377776,2.5400619050416378,69541245.86236323,Non Capable
4451765,298139,48795,26648956,2.89306487723906,77097158.6186891,Non Capable
8214443,171017,51553,39413443,0.7024033629069406,27684134.90694102,Non Capable
3144100,645648,103976,27581201,2.672613160092184,73713880.7637477,Non Capable
4916805,602394,155183,39612094,3.4876985664476674,138155043.45779026,Non Capable
1447162,714653,113566,2065040,3.310796226351072,6836926.639264017,Non Capable
1296161,709756,194155,2680232,2.8833289216541322,7727990.442342898,Non Capable
6924851,357137,119968,28565426,2.602869137190471,74352065.72609825,Non Capable
4938482,401075,61600,43125005,0.8659034411919639,37342090.23092065,Non Capable
8598022,155823,50022,33188877,2.3174077464551286,76912160.65594645,Non Capable
7233604,118807,134271,44704605,2.351517337469477,105123653.72222467,Non Capable
2147501,763431,50897,34699809,1.490829648817384,51731504.065500304,Non Capable
5004619,677701,38038,30402887,1.8045762805914127,54864328.741701014,Non Capable
6715377,781509,123323,47753444,2.5362636969559325,121115326.42181809,Non Capable
6379439,639828,186110,10442842,3.4756495899859363,36295659.51558792,Non Capable
9311826,170248,120278,34459541,1.0849145987253552,37385659.09627493,Non Capable
4135250,352515,111054,33226332,0.9067618731250799,30128371.041395783,Non Capable
9241899,210494,7897,11621936,2.2005770879678925,25574966.079429217,Non Capable
5152059,709723,64541,30388437,0.48610876564655014,14772085.599997953,Non Capable
6857912,644075,106968,33148262,2.1304195029756423,70619703.85454637,Non Capable
5823694,383126,14892,43611091,0.33341940566000816,14540784.04140453,Non Capable
5478566,350768,139343,13499751,1.795725321760412,24241844.708160445,Non Capable
969407,646894,24815,16878887,2.2683083239572626,38286519.88123403,Non Capable
2788143,333867,45612,29120694,0.26519908695314437,7722781.460241909,Non Capable
587913,212223,164429,45460287,0.7633094730930107,34700267.71662705,Non Capable
578821,671224,16267,41344714,1.2307623969614707,50885519.304326475,Non Capable
4137008,717574,18268,45071409,1.3516992504776186,60922989.76327019,Non Capable
6975275,661669,114463,36142853,2.4710209014451365,89309745.20085905,Non Capable
3865652,483609,145335,25575189,1.9356376796366679,49504299.49222923,Non Capable
5443734,513811,95347,821291,1.40087483191139,1150525.8915753374,Capable
8707411,668482,190732,34152942,1.6504615658036061,56368118.13011974,Non Capable
8022580,388997,196599,4940475,0.05723508116687076,282768.48762789584,Capable
1057744,435863,194451,399830,2.814712016679773,1125406.3056290736,Non Capable
9387344,251733,94542,13644485,0.1592570668490082,2172980.6597652896,Capable
5970622,623512,172343,44309393,3.02871567423814,134200553.09507772,Non Capable
9338147,743012,66612,23148439,1.9792273379496177,45816023.29965911,Non Capable
8884012,337777,138307,16374206,1.931261856057242,31622879.47102363,Non Capable
7183705,267567,88757,13844712,2.5746662050944455,35645512.105665535,Non Capable
5795403,113703,147489,35173453,3.138796698858614,110402318.1638586,Non Capable
267297,158453,98075,30940434,3.4412319731859777,106473210.74505052,Non Capable
1038443,712766,34609,28516259,1.9878663895681048,56686512.82231897,Non Capable
3515962,601738,102785,13444094,0.5583959644396624,7507127.83514748,Non Capable
6260334,287063,164974,24234722,3.208216571269746,77750236.72051547,Non Capable
9865754,476440,23645,25274674,0.1580461468672183,3994564.839025064,Capable
6002613,338411,193945,18672380,2.9487073014201015,55059383.240890674,Non Capable
1583572,502932,195630,24616555,2.486734720189359,61214842.009950966,Non Capable
5887025,671386,62233,9111309,3.303208491019524,30096553.253102608,Non Capable
8322879,470579,111443,12741373,3.2767658669007065,41750496.14385025,Non Capable
9254471,151990,154473,45429053,0.20348087099097,9243943.272734938,Non Capable
4951669,431065,7771,5660593,2.2283849221194463,12613980.091454882,Non Capable
4015056,791898,172407,2970111,0.4638040968122545,1377549.649787142,Capable
3575315,724860,198521,2777512,0.29562574674835923,821104.0591025287,Capable
5467092,369357,102601,32762935,1.6417288108238592,53787854.3166494,Non Capable
8514605,224693,133014,39225209,0.36525504504941597,14327205.480367757,Non Capable
1078791,275295,151460,27969890,2.659564674529838,74387731.39448537,Non Capable
4070887,430515,125224,19944182,3.5369441862476627,70541458.57436529,Non Capable
6902346,168274,83251,45099434,2.0832819663304574,93954837.54391068,Non Capable
3096274,366278,57042,35761705,0.8660146852045392,30970161.697952595,Non Capable
6238099,663889,53740,32452369,3.0792712651524394,99929647.3478238,Non Capable
7319337,377834,196945,14991235,3.1152962847452943,46702138.69924362,Non Capable
8121917,364053,47024,12307035,2.6773409394063954,32950128.64820739,Non Capable
5696079,453383,154522,46885725,2.249081152720597,105449800.42914091,Non Capable
626794,442176,56965,44390140,3.168764535296275,140661901.3488366,Non Capable
4128450,636350,10057,11344773,0.604381722471115,6856573.446783799,Non Capable
3283349,437530,8983,25747418,3.401024459892323,87567598.39707187,Non Capable
6657054,790091,130469,39503828,3.4578194631264685,136597105.32640034,Non Capable
